Temperature,Conductivity,PH,Turbidity,ODO,BGA
25.16,1926,8.41,21.89,7.29,1
25.57,1926,8.45,21.05,7.66,1
26.43,1928,8.49,17.91,8.34,0
26.15,1924,8.47,19.44,7.72,1
25.82,1925,8.43,21.38,7.04,0
25.66,1925,8.4,22.55,6.67,0
25.59,1924,8.39,23.49,6.46,0
25.54,1924,8.39,23.68,6.46,0
25.5,1923,8.38,24.67,6.36,0
25.5,1922,8.38,25.66,6.36,0
25.52,1921,8.38,27.4,6.36,0
25.51,1921,8.38,25.74,6.34,0
25.48,1921,8.38,27.12,6.33,0
25.44,1921,8.38,28.2,6.31,0
25.42,1921,8.37,31.67,6.26,1
25.39,1921,8.37,30.28,6.24,0
25.35,1921,8.37,29.01,6.22,0
25.33,1921,8.37,30.47,6.19,0
25.32,1921,8.37,32.21,6.17,0
25.31,1921,8.37,29.94,6.16,0
25.31,1921,8.37,30.3,6.15,0
25.33,1920,8.37,30.71,6.15,0
25.33,1920,8.37,29.59,6.13,0
25.32,1920,8.36,30.64,6.11,0
25.3,1920,8.36,30.09,6.05,0
25.29,1919,8.35,29.78,5.99,0
25.24,1919,8.35,28.65,5.95,0
25.23,1918,8.35,27.63,5.91,0
25.22,1919,8.35,27.46,5.87,0
25.22,1919,8.34,26.96,5.84,0
25.22,1919,8.34,27.6,5.79,0
25.19,1919,8.34,26.37,5.76,0
25.17,1919,8.33,28.45,5.69,0
25.15,1919,8.33,29.2,5.7,0
25.12,1919,8.33,28.4,5.66,0
25.08,1919,8.33,30.56,5.65,0
25.06,1918,8.32,29.62,5.64,0
25.02,1918,8.32,29.72,5.59,0
25,1918,8.32,29.98,5.59,0
24.99,1917,8.32,31.67,5.57,0
24.94,1917,8.32,31.51,5.55,0
24.95,1917,8.31,32.35,5.5,0
24.93,1917,8.32,30.79,5.52,0
24.93,1916,8.32,32.14,5.5,0
24.92,1915,8.32,27.98,5.52,0
24.91,1915,8.32,29.46,5.52,0
24.9,1914,8.32,29,5.51,0
24.9,1914,8.32,28.7,5.59,0
24.9,1914,8.32,28.93,5.58,0
24.91,1913,8.32,29.6,5.55,0
24.91,1914,8.32,28.2,5.59,0
24.93,1913,8.33,27.94,5.6,0
24.97,1913,8.33,26.27,5.65,0
25.05,1912,8.34,25.34,5.73,0
25.1,1911,8.34,24.6,5.77,0
25.22,1910,8.34,22.89,5.82,0
25.24,1908,8.35,21.98,5.82,0
25.28,1908,8.35,22.03,5.87,0
25.29,1906,8.35,22.36,5.89,0
25.31,1906,8.36,21.78,5.92,0
25.49,1905,8.36,20.24,5.95,0
25.32,1906,8.36,21.24,5.89,0
25.25,1906,8.35,22.07,5.81,0
25.27,1905,8.36,21.04,5.9,0
25.2,1906,8.35,21.4,5.85,0
25.35,1903,8.36,20.27,5.95,0
25.32,1903,8.36,20,5.93,0
25.48,1900,8.37,19.07,6.01,0
25.52,1900,8.37,17.63,6.07,0
25.58,1897,8.37,18.16,6.06,0
25.67,1897,8.38,17.13,6.2,0
25.7,1894,8.38,16.81,6.24,0
25.88,1895,8.39,15.81,6.33,0
25.96,1896,8.39,15.44,6.42,0
26.03,1899,8.39,14.73,6.46,0
26.56,1896,8.4,14.7,6.88,0
26.23,1892,8.41,16.46,6.66,0
26.51,1903,8.42,14.06,6.88,0
26.29,1895,8.42,14.39,6.79,0
26.58,1898,8.43,13.51,7,0
26.73,1907,8.44,13.38,7.31,0
26.73,1907,8.43,13.13,7.34,0
26.67,1908,8.44,13.1,7.36,0
26.6,1906,8.44,13.22,7.18,0
26.58,1904,8.44,12.83,7.31,0
26.52,1900,8.44,12.72,7.26,0
26.57,1902,8.44,12.29,7.26,0
26.58,1903,8.45,12.29,7.23,0
26.53,1903,8.46,11.71,7.45,0
26.36,1899,8.45,11.95,7.15,0
26.34,1898,8.45,11.43,7.16,0
26.3,1898,8.44,11.12,7.1,0
26.21,1897,8.44,11.26,6.99,0
26.08,1895,8.43,11.86,6.75,0
26.09,1895,8.43,11.38,6.85,0
26.04,1895,8.43,11.1,6.74,0
26.06,1895,8.43,10.58,6.86,0
26.01,1895,8.43,10.58,6.82,0
25.95,1896,8.43,10.94,6.76,0
25.91,1896,8.42,10.7,6.73,0
25.87,1896,8.42,10.7,6.71,0
25.84,1896,8.42,10.47,6.67,0
25.82,1896,8.41,10.35,6.62,0
25.8,1896,8.41,10.08,6.64,0
25.78,1896,8.41,10.38,6.59,0
25.74,1896,8.41,9.43,6.57,0
25.71,1896,8.4,9.83,6.52,0
25.69,1897,8.4,9.64,6.49,0
25.65,1896,8.41,10.19,6.53,0
25.61,1897,8.41,10.08,6.47,0
25.56,1897,8.4,10.3,6.4,0
25.53,1897,8.4,10.33,6.33,0
25.49,1897,8.39,10.28,6.32,0
25.46,1898,8.39,10.24,6.29,0
25.41,1898,8.39,10.37,6.25,0
25.36,1898,8.39,10.85,6.19,0
25.33,1898,8.38,10.85,6.1,0
25.27,1899,8.38,11.09,6.07,0
25.24,1899,8.37,11.49,5.99,0
25.22,1899,8.37,11.66,5.94,0
25.17,1900,8.35,13.01,5.75,0
25.1,1901,8.33,18.96,5.47,0
25.07,1900,8.33,32.9,5.53,0
25.04,1899,8.33,40.75,5.48,0
25.01,1898,8.33,56.23,5.5,0
24.98,1897,8.33,55.14,5.52,0
24.92,1896,8.33,48.43,5.56,0
24.9,1896,8.33,45.27,5.54,0
24.87,1896,8.33,41.41,5.53,0
24.87,1897,8.33,42.91,5.52,0
24.86,1898,8.33,43.55,5.5,0
24.84,1899,8.32,44.08,5.43,0
24.79,1899,8.31,40.46,5.45,0
24.78,1900,8.31,40.22,5.41,0
24.77,1900,8.31,39.38,5.43,0
24.77,1900,8.31,37.35,5.38,0
24.76,1901,8.31,36.63,5.35,0
24.73,1900,8.3,35.54,5.36,0
24.73,1900,8.3,36.1,5.31,0
24.74,1899,8.3,35.1,5.27,0
24.71,1899,8.3,32.91,5.26,0
24.71,1898,8.3,34.19,5.25,0
24.71,1899,8.31,36.74,5.21,0
24.69,1899,8.3,33.8,5.25,0
24.7,1899,8.3,32.18,5.22,0
24.71,1899,8.31,29.55,5.27,0
24.72,1899,8.31,30,5.31,0
24.73,1900,8.31,28.84,5.33,0
24.73,1900,8.31,28.17,5.35,0
24.71,1900,8.32,28.35,5.39,0
24.74,1900,8.32,26.8,5.51,0
24.75,1901,8.32,27.12,5.47,0
24.83,1900,8.33,25.24,5.64,0
24.82,1899,8.34,24.71,5.68,0
24.83,1901,8.33,24.08,5.63,0
24.91,1899,8.34,23.79,5.77,0
24.92,1899,8.34,23.94,5.79,0
24.9,1900,8.34,23.73,5.79,0
24.98,1900,8.34,22.6,5.88,0
25.01,1899,8.35,22.47,5.99,0
24.93,1899,8.34,23.13,5.88,0
24.95,1900,8.35,22.53,5.91,0
25,1899,8.36,21.77,6.09,0
25.02,1900,8.36,21.46,6.03,0
25.06,1898,8.37,22.34,6.3,0
25.13,1898,8.38,21.46,6.25,0
25.57,1896,8.37,19.97,6.39,0
25.37,1899,8.39,20.29,6.44,0
25.96,1902,8.39,18.67,6.48,0
25.9,1899,8.39,18.58,6.5,0
25.97,1902,8.39,18.56,6.49,0
26.28,1900,8.4,17.46,6.66,0
26.95,1910,8.4,15.2,6.8,0
26.62,1902,8.4,16.12,6.76,0
27.3,1908,8.41,14.23,6.96,0
27.12,1911,8.41,14.23,7.02,0
27.33,1913,8.42,13.69,7.15,0
27.33,1910,8.42,14.06,7.24,0
27.44,1912,8.43,13.26,7.36,0
27.56,1914,8.45,13.4,7.5,0
27.67,1917,8.45,12.92,7.62,0
27.59,1919,8.45,12.45,7.63,0
27.55,1919,8.45,12.53,7.66,0
27.77,1924,8.46,12.24,7.78,0
27.76,1925,8.46,12.07,7.8,0
27.61,1925,8.46,11.93,7.75,0
27.75,1926,8.46,11.38,7.8,0
27.69,1927,8.46,11.17,7.81,0
27.68,1927,8.46,11.04,7.8,0
27.66,1929,8.45,10.81,7.73,0
27.61,1929,8.45,10.56,7.74,0
27.6,1930,8.45,10.42,7.71,0
27.68,1932,8.45,10.43,7.74,0
27.61,1930,8.45,10.28,7.71,0
27.57,1930,8.45,11.36,7.68,0
26.1,1920,8.36,113.9,6.35,0
26.01,1916,8.36,275.7,6.34,1
25.96,1915,8.36,348.56,6.26,1
25.9,1916,8.35,306.92,6.23,1
25.91,1918,8.35,235.69,6.26,1
25.85,1919,8.35,172.88,6.25,1
25.77,1918,8.36,130.18,6.27,0
25.74,1918,8.35,117.61,6.26,0
25.75,1918,8.35,110.78,6.23,0
25.75,1918,8.35,102.93,6.2,0
25.68,1917,8.35,98.87,6.2,0
25.62,1916,8.35,94.68,6.2,0
25.61,1916,8.35,95.44,6.13,0
25.63,1915,8.35,93.82,6.03,0
25.61,1914,8.34,88.16,6.01,0
25.58,1914,8.34,90.2,5.97,0
25.52,1912,8.34,82.71,5.95,0
25.48,1912,8.33,81.71,5.9,0
25.44,1912,8.33,77.83,5.89,0
25.42,1912,8.33,74.44,5.89,0
25.4,1912,8.33,70.4,5.86,0
25.41,1913,8.33,74.78,5.83,0
25.34,1913,8.33,66.95,5.85,0
25.35,1913,8.33,70.18,5.8,0
25.32,1913,8.33,70.04,5.83,0
25.31,1914,8.32,64,5.79,0
25.29,1914,8.32,60.25,5.76,0
25.26,1914,8.32,57.65,5.75,0
25.24,1915,8.32,57.46,5.76,0
25.21,1915,8.32,58.62,5.74,0
25.19,1915,8.32,55.5,5.74,0
25.14,1916,8.32,53.88,5.77,0
25.12,1917,8.31,55.77,5.71,0
25.06,1917,8.32,51.68,5.75,0
25.07,1917,8.31,51.35,5.7,0
25.05,1918,8.31,53.82,5.69,0
25.04,1918,8.31,52.15,5.64,0
25.05,1918,8.3,52.42,5.59,0
25.04,1917,8.3,59.69,5.55,0
25,1918,8.3,47.57,5.57,0
24.98,1918,8.3,42.26,5.56,0
24.96,1918,8.31,48.81,5.61,0
24.91,1919,8.31,46.72,5.65,0
24.88,1919,8.31,45.09,5.68,0
24.89,1919,8.31,43.63,5.67,0
24.89,1919,8.31,45.72,5.64,0
24.91,1920,8.31,42.34,5.68,0
24.91,1919,8.3,43.16,5.66,0
24.93,1919,8.3,41.1,5.63,0
24.96,1918,8.3,41.58,5.59,0
25.05,1918,8.3,39.93,5.65,0
25.37,1920,8.32,32.96,5.91,0
25.06,1919,8.32,36.72,5.87,0
25.13,1921,8.31,36.86,5.76,0
25.06,1920,8.31,37.09,5.78,0
25.15,1918,8.34,35.6,6.05,0
25.13,1918,8.34,34.36,6.07,0
25.14,1919,8.34,34.05,6.09,0
25.19,1920,8.34,34.19,6.12,0
25.26,1920,8.35,32.77,6.33,0
25.28,1921,8.35,31.48,6.2,0
25.3,1921,8.35,32.03,6.36,0
25.28,1921,8.35,34.77,6.36,0
25.34,1922,8.36,34.7,6.4,0
25.31,1922,8.34,32.03,6.2,0
25.29,1921,8.33,29.75,6.04,0
25.32,1921,8.34,29.69,6.1,0
25.45,1921,8.35,29.23,6.33,0
25.65,1925,8.37,27.48,6.58,0
26.07,1917,8.38,28.21,6.75,0
25.89,1924,8.39,27.37,6.9,0
25.68,1923,8.4,28.51,7.1,0
25.63,1923,8.39,28.93,6.82,0
25.85,1921,8.38,27.45,6.56,0
25.79,1923,8.4,27.09,6.97,0
25.73,1919,8.37,26.99,6.45,0
25.91,1923,8.41,26.12,7.01,0
26.17,1919,8.41,25,7.05,0
26.53,1925,8.41,23.39,7.22,0
26.98,1926,8.41,21.89,7.29,0
26.62,1926,8.4,22.2,7.04,0
26.93,1925,8.4,20.56,7.21,0
26.57,1922,8.4,21.51,7.05,0
26.84,1927,8.41,20.31,7.23,0
26.86,1926,8.4,20.02,7.05,0
27.41,1933,8.43,17.97,7.6,0
26.94,1932,8.41,19.05,7.24,0
27.19,1930,8.43,17.99,7.45,0
26.94,1929,8.41,18.46,7.22,0
27.44,1933,8.44,16.46,7.73,0
27.15,1930,8.43,17.05,7.44,0
27.16,1930,8.44,16.74,7.54,0
26.66,1927,8.39,19.04,6.83,0
26.52,1927,8.39,19.4,6.71,0
26.32,1927,8.37,19.83,6.45,0
26.21,1927,8.37,20.39,6.37,0
26.12,1927,8.36,20.64,6.31,0
26,1926,8.35,21.54,6.15,0
25.92,1926,8.34,22.98,6.03,0
25.87,1926,8.34,22.63,6.02,0
25.82,1926,8.34,23.33,5.97,0
25.78,1925,8.34,23.63,5.94,0
25.74,1925,8.33,24.24,5.88,0
25.71,1925,8.33,22.95,5.86,0
25.67,1925,8.33,25.67,5.83,0
25.65,1925,8.32,26.13,5.8,0
25.62,1925,8.32,28.03,5.77,0
25.6,1925,8.32,28.18,5.75,0
25.57,1925,8.32,26.73,5.77,0
25.52,1925,8.32,26,5.77,0
25.54,1925,8.32,24.77,5.72,0
25.5,1925,8.32,25.66,5.73,0
25.49,1925,8.32,26.48,5.72,0
25.46,1925,8.32,26.78,5.69,0
25.43,1925,8.32,26.39,5.68,0
25.44,1925,8.32,27.31,5.64,0
25.4,1925,8.32,27.46,5.64,0
25.39,1925,8.31,28.06,5.58,0
25.37,1925,8.31,28.31,5.58,0
25.35,1925,8.31,28.78,5.53,0
25.32,1926,8.31,28.3,5.55,0
25.3,1926,8.31,28.74,5.51,0
25.28,1926,8.3,27.96,5.5,0
25.25,1926,8.3,26.52,5.49,0
25.22,1926,8.3,27.33,5.45,0
25.19,1926,8.3,27.77,5.48,0
25.17,1926,8.3,29.89,5.45,0
25.15,1926,8.3,29.04,5.43,0
25.11,1926,8.3,26.18,5.42,0
25.1,1926,8.3,27.77,5.41,0
25.04,1926,8.3,26.11,5.41,0
25.05,1927,8.3,25.73,5.38,0
25.04,1926,8.29,25.2,5.36,0
25.02,1926,8.29,25.77,5.34,0
25.02,1927,8.29,23.71,5.34,0
25,1927,8.29,25.22,5.35,0
25,1927,8.29,26.3,5.3,0
24.96,1927,8.29,24.15,5.34,0
24.96,1928,8.29,24.26,5.3,0
24.95,1928,8.29,23.22,5.3,0
24.94,1927,8.29,22.48,5.34,0
24.94,1928,8.29,23.15,5.34,0
24.94,1928,8.29,22.7,5.33,0
24.94,1928,8.29,22.23,5.37,0
24.95,1929,8.3,21.97,5.4,0
24.91,1929,8.29,22.87,5.38,0
24.85,1928,8.29,26.25,5.42,0
24.81,1929,8.29,30.71,5.43,0
24.79,1929,8.29,31.64,5.44,0
24.79,1929,8.29,30.97,5.45,0
24.78,1929,8.29,30.7,5.5,0
24.77,1929,8.29,33.37,5.5,0
24.77,1928,8.29,31.56,5.5,0
24.81,1929,8.3,30.11,5.56,0
24.82,1928,8.3,29.15,5.57,0
24.82,1928,8.3,28.89,5.56,0
24.84,1928,8.3,28.41,5.59,0
24.86,1928,8.31,25.31,5.71,0
24.87,1928,8.31,24.49,5.7,0
24.86,1929,8.31,24.65,5.68,0
24.87,1930,8.31,23.54,5.71,0
24.88,1930,8.31,23.04,5.77,0
24.92,1930,8.32,21.97,5.87,0
24.92,1930,8.32,21.16,5.92,0
24.97,1932,8.33,19.74,6,0
24.97,1931,8.33,20.76,5.97,0
25.04,1932,8.33,20.39,6.01,0
25.13,1933,8.34,18.9,6.09,0
25.05,1931,8.32,18.96,6.02,0
25.17,1933,8.33,17.19,6.15,0
25.16,1931,8.34,16.97,6.3,0
25.37,1934,8.35,14.5,6.42,0
25.4,1934,8.36,15.42,6.49,0
25.51,1935,8.37,14.29,6.56,0
25.58,1935,8.37,12.91,6.56,0
25.61,1936,8.38,13.17,6.67,0
25.57,1935,8.39,13.29,6.86,0
25.62,1937,8.39,13.29,6.93,0
25.56,1937,8.4,13.55,7.07,0
25.54,1938,8.41,14.15,7.2,0
25.57,1939,8.41,13.77,7.32,0
25.56,1939,8.42,13.45,7.43,0
25.57,1940,8.42,13.72,7.46,0
25.66,1941,8.42,13.4,7.56,0
25.64,1941,8.43,12.62,7.52,0
25.66,1941,8.42,13.07,7.48,0
25.66,1940,8.41,12.86,7.32,0
25.6,1943,8.4,12.87,7.29,0
25.5,1941,8.4,13.68,7.16,0
25.56,1939,8.39,13.65,7.11,0
25.54,1939,8.39,14.49,7.14,0
25.49,1940,8.39,14.66,7.1,0
25.65,1941,8.39,13.11,7.11,0
25.67,1941,8.38,12.13,7.15,0
25.71,1943,8.4,11.23,7.13,0
25.77,1943,8.39,8.82,7.14,0
25.67,1943,8.4,9.62,7.13,0
25.59,1944,8.4,10.27,7.05,0
25.51,1943,8.39,10.7,6.96,0
25.46,1944,8.39,9.92,6.97,0
25.37,1942,8.39,10.17,6.84,0
25.31,1942,8.38,10.42,6.78,0
25.25,1942,8.37,10.81,6.65,0
25.22,1942,8.37,10.23,6.64,0
25.18,1942,8.36,10.49,6.53,0
25.16,1942,8.36,10.11,6.52,0
25.09,1941,8.36,10.93,6.43,0
25.07,1941,8.35,11.45,6.36,0
25.04,1941,8.35,11.44,6.3,0
24.98,1941,8.35,11.22,6.27,0
24.96,1941,8.34,12.46,6.14,0
24.93,1942,8.34,12.06,6.14,0
24.88,1942,8.33,12.2,6.09,0
24.89,1942,8.33,12.19,6.06,0
24.89,1942,8.32,13.39,5.95,0
24.85,1942,8.33,13.19,5.97,0
24.83,1942,8.32,12.99,5.95,0
24.81,1942,8.32,13.28,5.91,0
24.79,1942,8.32,13.62,5.91,0
24.79,1943,8.32,14.5,5.88,0
24.76,1943,8.32,13.35,5.92,0
24.74,1943,8.32,12.7,5.91,0
24.71,1943,8.32,15.27,5.87,0
24.66,1944,8.32,14.77,5.87,0
24.66,1943,8.32,14.58,5.82,0
24.63,1943,8.31,15.15,5.82,0
24.6,1944,8.31,15.3,5.82,0
24.56,1944,8.31,14.88,5.79,0
24.57,1944,8.31,14.09,5.76,0
24.54,1944,8.3,16.24,5.72,0
24.51,1945,8.3,16.32,5.68,0
24.51,1945,8.3,17.36,5.68,0
24.5,1945,8.3,16.53,5.69,0
24.47,1945,8.31,22.62,5.69,0
24.46,1945,8.3,17.81,5.66,0
24.44,1945,8.3,17.6,5.64,0
24.46,1946,8.3,16.7,5.65,0
24.44,1946,8.3,17.22,5.69,0
24.44,1946,8.3,18.69,5.63,0
24.46,1946,8.3,18.78,5.67,0
24.45,1947,8.3,18.47,5.66,0
24.48,1947,8.3,17.07,5.73,0
24.5,1947,8.3,17.96,5.77,0
24.52,1947,8.3,17.38,5.77,0
24.59,1947,8.31,16.33,5.82,0
24.62,1947,8.31,16.38,5.86,0
24.65,1947,8.31,16.26,5.9,0
24.7,1948,8.31,15.45,5.97,0
24.72,1948,8.31,16.35,5.94,0
25.04,1949,8.32,15.38,6.04,0
24.94,1948,8.31,14.44,6.11,0
24.87,1946,8.32,15.54,6.18,0
24.85,1948,8.33,15.63,6.34,0
24.77,1947,8.34,16.14,6.44,0
24.87,1948,8.34,16.87,6.43,0
24.79,1947,8.34,18.27,6.55,0
24.8,1946,8.35,15.86,6.64,0
24.78,1947,8.35,17.39,6.72,0
24.82,1946,8.36,17.32,6.78,0
24.85,1948,8.37,16.97,6.86,0
25.01,1947,8.38,16.88,6.98,0
24.78,1946,8.37,16.66,6.97,0
25.05,1947,8.38,16.96,7.09,0
24.9,1946,8.4,18.63,7.3,0
24.94,1945,8.4,17.68,7.32,0
24.95,1943,8.4,17.78,7.3,0
25.03,1943,8.41,17.29,7.33,0
25.05,1942,8.4,17.37,7.31,0
25.15,1943,8.41,17.16,7.33,0
25.86,1954,8.4,15.13,7.37,0
25.48,1945,8.41,16.16,7.43,0
26.39,1962,8.39,12.91,7.37,0
26.9,1955,8.4,11.75,7.39,0
26.11,1944,8.4,13.94,7.25,0
26.13,1948,8.39,13.86,7.25,0
26.04,1949,8.39,13.89,7.24,0
26.28,1952,8.41,12.88,7.47,0
26.42,1950,8.41,12.52,7.51,0
26.26,1948,8.41,12.91,7.49,0
26.03,1947,8.4,13.78,7.37,0
25.84,1947,8.39,15.08,7.14,0
25.72,1947,8.38,15.06,7,0
25.59,1947,8.37,16.42,6.83,0
25.52,1946,8.37,17.07,6.8,0
25.44,1947,8.37,17.44,6.75,0
25.37,1947,8.36,18.52,6.67,0
25.25,1946,8.35,22.27,6.5,0
25.14,1946,8.34,37.18,6.3,0
25.1,1946,8.34,38.46,6.34,0
25.06,1945,8.34,45.17,6.33,0
25.03,1944,8.34,48.9,6.31,0
25.02,1944,8.34,53.31,6.27,0
24.98,1944,8.34,58.6,6.26,0
24.97,1943,8.34,58.1,6.24,0
24.92,1943,8.34,55.97,6.24,0
24.9,1942,8.33,54.35,6.23,0
24.88,1942,8.33,51.39,6.22,0
24.85,1942,8.33,50.82,6.2,0
24.83,1942,8.33,48.65,6.19,0
24.8,1942,8.33,47.52,6.17,0
24.77,1942,8.33,45.19,6.15,0
24.76,1942,8.32,45.72,6.14,0
24.73,1943,8.32,44.19,6.12,0
24.7,1943,8.32,42.62,6.14,0
24.69,1943,8.32,46.41,6.1,0
24.65,1943,8.32,40.66,6.09,0
24.66,1942,8.32,41.83,6.07,0
24.62,1941,8.32,39.32,6.09,0
24.59,1942,8.32,38.05,6.07,0
24.56,1942,8.32,37.44,6.05,0
24.56,1941,8.31,37.07,6.01,0
24.53,1941,8.31,36.13,5.98,0
24.49,1941,8.31,36.95,5.97,0
24.47,1940,8.31,35.76,5.95,0
24.44,1940,8.31,34.1,5.95,0
24.4,1940,8.31,32.76,5.94,0
24.37,1939,8.3,32.57,5.9,0
24.35,1939,8.3,32.69,5.88,0
24.36,1939,8.3,33.72,5.85,0
24.31,1940,8.3,32.06,5.88,0
24.31,1941,8.29,31.31,5.85,0
24.22,1940,8.3,30.85,5.83,0
24.18,1939,8.3,31.02,5.79,0
24.13,1938,8.3,29.69,5.78,0
24.1,1937,8.3,32.83,5.75,0
24.1,1936,8.29,31.45,5.72,0
24.07,1936,8.29,30.86,5.72,0
24.07,1936,8.29,30.54,5.71,0
24.08,1935,8.29,28.03,5.67,0
24.04,1935,8.3,28.58,5.72,0
24.02,1935,8.3,29.44,5.72,0
24,1935,8.31,29.77,5.73,0
23.98,1936,8.3,30.83,5.7,0
23.95,1936,8.31,30.96,5.73,0
23.95,1935,8.31,27.89,5.72,0
23.97,1936,8.31,28.01,5.69,0
23.99,1935,8.3,25.9,5.72,0
24.02,1936,8.31,24.2,5.74,0
24.09,1937,8.3,22.4,5.82,0
24.15,1937,8.31,20.38,5.83,0
24.2,1938,8.31,20.01,5.81,0
24.24,1939,8.31,19.83,5.84,0
24.33,1941,8.33,18.98,5.82,0
24.34,1941,8.33,19.25,5.93,0
24.34,1940,8.33,19.08,6.03,0
24.38,1941,8.35,18.5,6.07,0
24.41,1942,8.34,18.7,6.08,0
24.45,1946,8.35,19.55,6.06,0
24.44,1945,8.34,18.96,6.12,0
24.53,1943,8.35,17.94,6.16,0
24.52,1944,8.36,18.12,6.25,0
24.53,1945,8.36,17.79,6.28,0
24.58,1946,8.37,17.1,6.36,0
24.68,1947,8.37,17.3,6.38,0
24.7,1947,8.38,17.1,6.44,0
24.8,1948,8.38,17.84,6.47,0
24.75,1948,8.39,16.48,6.54,0
24.86,1950,8.39,16.06,6.6,0
24.87,1951,8.4,16.32,6.59,0
25.08,1952,8.39,15.7,6.54,0
25.24,1955,8.39,14.25,6.6,0
25.29,1956,8.41,13.85,6.68,0
25.24,1961,8.41,13.65,6.7,0
25.33,1964,8.42,12.68,6.78,0
25.27,1961,8.43,12.87,6.87,0
25.81,1964,8.41,11.4,6.93,0
25.58,1962,8.42,11.52,6.92,0
25.26,1957,8.43,11.97,7.08,0
25.55,1957,8.44,12.24,7.22,0
26.96,1963,8.43,10.28,7.33,0
26.02,1962,8.44,10.88,7.24,0
27.15,1958,8.43,9.73,7.41,0
26.85,1955,8.44,9.99,7.34,0
26.87,1952,8.44,9.66,7.38,0
26.63,1952,8.43,9.89,7.33,0
26.46,1954,8.44,9.95,7.24,0
26.15,1958,8.43,10.88,7.02,0
25.95,1961,8.42,11.77,6.82,0
25.76,1963,8.41,13.1,6.59,0
25.68,1964,8.41,14.14,6.51,0
25.64,1964,8.4,13.81,6.49,0
25.59,1964,8.4,13.7,6.45,0
25.57,1965,8.4,13.86,6.42,0
25.53,1965,8.4,13.38,6.37,0
25.49,1965,8.4,13.23,6.34,0
25.47,1965,8.39,13.29,6.31,0
25.43,1964,8.39,13.41,6.32,0
25.39,1964,8.39,13.17,6.3,0
25.38,1962,8.39,13.38,6.3,0
25.33,1962,8.39,12.72,6.31,0
25.31,1961,8.38,12.95,6.26,0
25.27,1961,8.38,13.11,6.24,0
25.24,1960,8.38,12.99,6.2,0
25.21,1959,8.37,12.88,6.2,0
25.16,1959,8.37,12.21,6.15,0
25.17,1959,8.38,12.82,6.18,0
25.13,1959,8.37,12.8,6.14,0
25.08,1958,8.37,12.57,6.17,0
25.07,1958,8.37,12.48,6.13,0
25.04,1957,8.36,12.67,6.03,0
25,1956,8.36,12.38,6.05,0
24.98,1956,8.36,12.33,6.03,0
24.95,1956,8.36,12.73,6.02,0
24.91,1956,8.36,12.71,5.99,0
24.87,1955,8.36,12.27,6.02,0
24.84,1954,8.35,12.52,5.96,0
24.82,1954,8.35,12.32,5.95,0
24.8,1954,8.35,12.3,5.87,0
24.74,1953,8.34,12.07,5.91,0
24.73,1953,8.34,11.93,5.85,0
24.68,1952,8.34,12.75,5.9,0
24.69,1953,8.35,13.13,5.85,0
24.67,1953,8.34,13.51,5.82,0
24.64,1954,8.34,12.95,5.8,0
24.62,1954,8.34,12.84,5.76,0
24.62,1954,8.33,12.75,5.69,0
24.59,1955,8.32,12.44,5.7,0
24.59,1955,8.31,12.51,5.58,0
24.58,1955,8.31,12.51,5.51,0
24.56,1955,8.32,12.78,5.52,0
24.54,1956,8.32,12.46,5.54,0
24.53,1957,8.32,12.26,5.54,0
24.51,1957,8.32,11.47,5.5,0
24.49,1957,8.32,11.57,5.49,0
24.47,1957,8.32,11.66,5.48,0
24.46,1958,8.33,11.84,5.51,0
24.46,1959,8.32,12.57,5.54,0
24.45,1960,8.32,11.46,5.54,0
24.47,1962,8.33,11.47,5.5,0
24.48,1964,8.32,11.99,5.51,0
24.47,1965,8.34,10.94,5.59,0
24.48,1965,8.34,11.39,5.56,0
24.5,1965,8.34,10.49,5.64,0
24.53,1965,8.34,10.2,5.71,0
24.58,1965,8.34,10.76,5.65,0
24.65,1966,8.34,10.67,5.74,0
24.61,1965,8.35,10.22,5.93,0
24.63,1965,8.36,10.26,5.95,0
24.76,1966,8.36,9.65,5.85,0
24.78,1966,8.36,9.7,5.95,0
24.78,1967,8.37,9.52,6.02,0
24.81,1968,8.37,8.92,6.07,0
24.83,1968,8.37,8.78,6.11,0
24.96,1968,8.38,8.55,6.17,0
25.02,1968,8.38,8.79,6.22,0
25.06,1969,8.39,9.33,6.25,0
25.1,1968,8.39,8.78,6.27,0
25.11,1968,8.39,8.43,6.34,0
25.18,1969,8.39,8.13,6.4,0
25.12,1969,8.39,8.12,6.47,0
25.16,1969,8.4,7.72,6.53,0
25.18,1970,8.41,7.5,6.83,0
25.21,1968,8.39,7.35,6.5,0
25.26,1970,8.41,7.2,6.67,0
25.3,1968,8.42,7.38,6.75,0
25.33,1969,8.42,7.15,6.76,0
25.32,1970,8.41,6.95,6.69,0
25.43,1972,8.42,6.53,6.76,0
25.62,1973,8.42,5.84,6.86,0
25.68,1972,8.42,6.17,6.88,0
25.7,1971,8.42,5.86,6.9,0
25.85,1970,8.42,5.77,6.94,0
25.86,1970,8.43,5.93,6.96,0
26.52,1960,8.43,6.12,6.92,0
27.63,1973,8.43,6.04,7.16,0
27.39,1972,8.44,5.91,7.24,0
26.3,1970,8.44,6.03,7.03,0
26.88,1973,8.45,5.8,7.29,0
26.83,1972,8.45,5.8,7.3,0
26.76,1971,8.45,5.61,7.3,0
26.72,1973,8.45,5.35,7.33,0
